repx,subj_n,b1,parameter,Estimate,Est.Error,Q2.5,Q97.5
812,8,-1.35,conditionright,-0.18096474983875,0.2641765205442488,-0.719883625,0.3264636250000001
812,8,-1,Intercept,15.0451332,0.29341886678536266,14.463722500000001,15.61765
812,8,-1,conditionleft,-1.00169718237,0.4155532980325356,-1.8452605000000002,-0.16715544999999998
812,8,-1,conditionright,0.2376146356077,0.36455616131582486,-0.499635575,0.977876325
812,12,-1.71,Intercept,15.134373325,0.4973170438276419,14.143965,16.1410275
812,12,-1.71,conditionleft,-1.562117559925,0.4378463476318337,-2.43282175,-0.6845593999999999
812,12,-1.71,conditionright,-0.159101755566325,0.2365743123670475,-0.6319273249999999,0.3070982250000001
812,12,-1.35,Intercept,15.551131,0.3562972837569818,14.85697,16.282605
812,12,-1.35,conditionleft,-1.889165668,0.421108551109283,-2.72925525,-1.0360349999999998
812,12,-1.35,conditionright,-0.4418448964235,0.2165742552930262,-0.8587562999999999,-0.024460707499999828
812,12,-1,Intercept,14.569383075,0.4929927799129577,13.601352499999999,15.529565000000002
812,12,-1,conditionleft,-0.7738723580475,0.4341413805035781,-1.6509369999999999,0.04649225250000014
812,12,-1,conditionright,-0.42604277345425,0.2192533730165412,-0.851153425,0.015609697500000045
812,16,-1.71,Intercept,14.69563675,0.3702151780437304,13.98066,15.427805
812,16,-1.71,conditionleft,-1.360113033875,0.39136318661536873,-2.13717875,-0.6050437750000001
812,16,-1.71,conditionright,-0.106531900427475,0.17755538346023794,-0.46345074999999997,0.2386721750000001
812,16,-1.35,Intercept,15.386947825,0.38266721426650596,14.609264999999999,16.1699125
812,16,-1.35,conditionleft,-1.06995380012,0.3714139770325833,-1.835078,-0.34863334999999956
812,16,-1.35,conditionright,-0.32746877075275,0.23856632339146264,-0.79131265,0.14845695000000012
812,16,-1,Intercept,14.839896425,0.2902842573362077,14.2660825,15.4101225
812,16,-1,conditionleft,-0.82035507771,0.2774182959851833,-1.3610535000000001,-0.2717630749999999
812,16,-1,conditionright,0.2494068424035,0.16767110560848417,-0.082203300000000007,0.5765167
813,8,-1.71,Intercept,15.5143544,0.5380286287196718,14.48337,16.5829025
813,8,-1.71,conditionleft,-1.9878093550125,0.575420098600838,-3.1042675,-0.8119329499999998
813,8,-1.71,conditionright,-0.62277734699875,0.28557825441425466,-1.20629725,-0.056028109999999826
813,8,-1.35,Intercept,15.0482365,0.21346652546037057,14.6265775,15.460637499999999
813,8,-1.35,conditionleft,-2.091926879205,0.6347653111862065,-3.309073,-0.6897050499999998
813,8,-1.35,conditionright,-0.40228493097675,0.4354137659044268,-1.2687540000000002,0.46125695
813,8,-1,Intercept,15.385040275,0.4140853890114605,14.539942499999999,16.18945
813,8,-1,conditionleft,-1.9022254209725,0.7403044345765307,-3.3548865,-0.38960849999999986
813,8,-1,conditionright,-0.18544545128125,0.40095475836184774,-0.956684575,0.6159565750000001
813,12,-1.71,Intercept,15.2278915,0.2278207030450349,14.7811625,15.6899225
813,12,-1.71,conditionleft,-2.49907969325,0.41659866969231313,-3.3195085,-1.67738825
813,12,-1.71,conditionright,-0.22316984027675,0.22751820231189437,-0.67136785,0.23852925
813,12,-1.35,Intercept,15.1373634,0.4269313039354341,14.284782500000002,15.952455
813,12,-1.35,conditionleft,-1.63388900835,0.4379023037169439,-2.48396025,-0.7136281999999995
813,12,-1.35,conditionright,0.27214420507,0.2208123024824744,-0.16772617499999998,0.715933125
813,12,-1,Intercept,15.45723585,0.5096720334246243,14.488872500000001,16.510645
813,12,-1,conditionleft,-0.8412941378675,0.46011174591853826,-1.73909575,0.06582736000000006
813,12,-1,conditionright,0.010577523938,0.23827130683049066,-0.44784225,0.4918395750000001
813,16,-1.71,Intercept,14.9529646,0.2744400997101594,14.4296775,15.5024125
813,16,-1.71,conditionleft,-1.931258994,0.3526873853365645,-2.64005475,-1.1988197499999997
813,16,-1.71,conditionright,-0.536828750491,0.21009973851066266,-0.9504617750000001,-0.13045872499999994
813,16,-1.35,Intercept,15.015308525,0.30824826246493675,14.408275000000001,15.612207499999998
813,16,-1.35,conditionleft,-1.62170194075,0.4256514068609599,-2.4645297500000005,-0.806516125
813,16,-1.35,conditionright,-0.1463490008224,0.177613025155397,-0.493803775,0.21043072500000004
813,16,-1,Intercept,15.147883575,0.3028227582240872,14.533965,15.748075
813,16,-1,conditionleft,-1.425536357,0.2899776251814759,-1.99613025,-0.8563902249999997
813,16,-1,conditionright,-0.1050920334505,0.2577158267363824,-0.6031271249999999,0.4134556500000001
814,8,-1.71,Intercept,14.8338402,0.4177735541769038,14.008965,15.66081
814,8,-1.71,conditionleft,-1.43796964127125,0.5362316145695935,-2.488287,-0.36290624999999976
814,8,-1.71,conditionright,-0.037498235472425,0.255725562217351,-0.53021665,0.4657022250000002
814,8,-1.35,Intercept,15.50762715,0.3578006994864819,14.79906,16.215207499999998
814,8,-1.35,conditionleft,-2.1471885888,0.6481998891193249,-3.4137717500000004,-0.8355213749999997
814,8,-1.35,conditionright,-0.5874944425006,0.3976026028615563,-1.37997875,0.18488230000000003
814,8,-1,Intercept,14.679134,0.48526558734528596,13.70529,15.64728
814,8,-1,conditionleft,-1.27200829285,0.3714430043327357,-2.00538775,-0.5369554999999999
814,8,-1,conditionright,0.0497914296465,0.28260847365417935,-0.50533025,0.6193153750000001
814,12,-1.71,Intercept,15.32012935,0.3886974385730704,14.585395,16.0682125
814,12,-1.71,conditionleft,-2.148534302725,0.5086737250313735,-3.1531742499999997,-1.1419094999999997
814,12,-1.71,conditionright,-0.4890060355445,0.24131498372167506,-0.972608425,-0.015548707499999833
814,12,-1.35,Intercept,14.444068425,0.42272195756652103,13.6093525,15.294405000000001
814,12,-1.35,conditionleft,-1.2304169105775,0.5374312551606094,-2.3143312499999995,-0.1705277249999998
814,12,-1.35,conditionright,-0.084015198656175,0.22955833009305496,-0.546348,0.3721388000000001
814,12,-1,Intercept,14.548285325,0.365660648750526,13.848270000000001,15.2758075
814,12,-1,conditionleft,-0.86732911426575,0.40370132923603197,-1.6639667500000002,-0.05864652999999992
814,12,-1,conditionright,-0.0805275338891,0.23448159263454096,-0.5610586,0.3677404250000001
814,16,-1.71,Intercept,15.2147953,0.24114650078659738,14.732075000000002,15.6839
814,16,-1.71,conditionleft,-2.00720736,0.24500950245164635,-2.4793637499999996,-1.52172475
814,16,-1.71,conditionright,0.010275232721855,0.17753010089319626,-0.34681795,0.36170860000000005
814,16,-1.35,Intercept,14.6720135,0.3289062061528506,14.0231925,15.309912500000001
814,16,-1.35,conditionleft,-1.1422542057025,0.3428152185548101,-1.8259485,-0.4769940999999999
814,16,-1.35,conditionright,-0.061633579525225,0.22721814971385715,-0.5006601999999999,0.40461670000000005
814,16,-1,Intercept,15.082230425,0.33884095454200647,14.40794,15.7724575
814,16,-1,conditionleft,-0.9150309803075,0.39538354635213385,-1.6931425,-0.10138837499999998
814,16,-1,conditionright,-0.104705149099175,0.18976803521463953,-0.47085485,0.29143870000000005
815,8,-1.71,Intercept,14.59240175,0.6107275074974444,13.338885000000001,15.8234125
815,8,-1.71,conditionleft,-1.6715015036,0.46276228137309144,-2.6053035,-0.7523603249999999
815,8,-1.71,conditionright,0.4851225413945,0.3402541213932896,-0.21151974999999998,1.1512805000000002
815,8,-1.35,Intercept,14.68635815,0.5269307521372846,13.6698375,15.7701175
815,8,-1.35,conditionleft,-0.0147823021595,0.5510282659935332,-1.1468752500000001,1.0865955000000003
815,8,-1.35,conditionright,-0.332688847956,0.2712589098883938,-0.8628271,0.2193594
815,8,-1,Intercept,14.9422422,0.5703834244452414,13.8040725,16.105315
815,8,-1,conditionleft,-0.9516769571588,0.6901682433591613,-2.3374485000000003,0.38125292500000013
815,8,-1,conditionright,0.1929211577432,0.30756174300144545,-0.41007202499999995,0.79200922500000015
815,12,-1.71,Intercept,15.2033983,0.3511288420267349,14.5145225,15.893807500000001
815,12,-1.71,conditionleft,-1.8205249395,0.5514794301652143,-2.8768409999999998,-0.6871170249999999
815,12,-1.71,conditionright,0.09398858854185,0.21942028549820167,-0.351513275,0.5176647
815,12,-1.35,Intercept,14.5511437,0.2167696340908384,14.120980000000001,14.9817
815,12,-1.35,conditionleft,-0.7004740773175,0.35597124160756677,-1.4379852499999999,0.007981882000000036
815,12,-1.35,conditionright,0.1008151651046,0.3477780864916954,-0.5805528000000001,0.7954139500000001
815,12,-1,Intercept,14.440213675,0.3676529114753798,13.728605,15.165830000000001
815,12,-1,conditionleft,-0.985662466425,0.38865762387981073,-1.76299275,-0.20889879999999972
815,12,-1,conditionright,-0.6252618375885,0.24480290063908158,-1.11211375,-0.13731222499999987
815,16,-1.71,Intercept,15.333860025,0.2473749058827805,14.85806,15.83392
815,16,-1.71,conditionleft,-1.9664555795,0.41453339281438983,-2.7868644999999996,-1.1228127499999998
815,16,-1.71,conditionright,-0.193396715656225,0.17672339506868673,-0.530623075,0.16485027500000007
815,16,-1.35,Intercept,15.00976485,0.2952783870535443,14.434255,15.595865
815,16,-1.35,conditionleft,-1.336716325675,0.27392987772741706,-1.87712475,-0.78161045
815,16,-1.35,conditionright,-0.235988286199775,0.16622294357642128,-0.55584225,0.08893029750000007
815,16,-1,Intercept,14.779552725,0.3346671749022656,14.102174999999999,15.4238125
815,16,-1,conditionleft,-0.94533951905625,0.47816770375645595,-1.909825,0.015525822500000742
815,16,-1,conditionright,-0.339987131208,0.1903313598826755,-0.713332075,0.03552887500000004
816,8,-1.71,Intercept,14.33435385,0.5673612751495403,13.2095875,15.4344475
816,8,-1.71,conditionleft,-1.257233548625,0.4323605315054274,-2.10921225,-0.397492075
816,8,-1.71,conditionright,0.12747798898475,0.27997498318174374,-0.40891199999999994,0.6879265000000001
816,8,-1.35,Intercept,15.595398925,0.45711884969013244,14.6852775,16.4975825
816,8,-1.35,conditionleft,-1.9272425368075,0.6086800312896825,-3.1400224999999997,-0.6838583499999998
816,8,-1.35,conditionright,-0.487982798156,0.2849689302910102,-1.0493555,0.07975062
816,8,-1,Intercept,14.2798384,0.44809715848384973,13.3819425,15.1768125
816,8,-1,conditionleft,-1.12226320194425,0.49622888640358065,-2.11889075,-0.1292083749999998
816,8,-1,conditionright,-0.204752105184425,0.28121864170615396,-0.7538203750000001,0.35478455000000025
816,12,-1.71,Intercept,14.99181895,0.4949279257516388,13.982495,15.925805
816,12,-1.71,conditionleft,-1.5949606793,0.4163749923146565,-2.406019,-0.7725112499999999
816,12,-1.71,conditionright,-0.31643385080125,0.21752302311500496,-0.753934075,0.10388200000000027
816,12,-1.35,Intercept,15.090988925,0.40639744813582085,14.251492500000001,15.908300000000002
816,12,-1.35,conditionleft,-0.496970977271925,0.5026933928832136,-1.5111310000000002,0.5011701500000001
816,12,-1.35,conditionright,-0.1326036694855,0.23040453381771342,-0.58066815,0.309324275
816,12,-1,Intercept,15.004925125,0.4059850775977393,14.191995,15.80782
816,12,-1,conditionleft,-0.1779256638355,0.45969448331760265,-1.12056125,0.7216191250000001
816,12,-1,conditionright,0.113933363945,0.2168348796873885,-0.325001575,0.51998525
816,16,-1.71,Intercept,14.9866813,0.2942536839326519,14.3975975,15.5768275
816,16,-1.71,conditionleft,-2.243533971,0.23791260249306134,-2.7200425,-1.7822894999999999
816,16,-1.71,conditionright,-0.346797046252,0.17494133896768574,-0.69700735,-0.005561355749999957
816,16,-1.35,Intercept,14.600435425,0.3253889460386145,13.9432925,15.247824999999999
816,16,-1.35,conditionleft,-1.322375843425,0.3492671263622076,-1.9894100000000001,-0.61491855
816,16,-1.35,conditionright,-0.03701079331286,0.24437226986645347,-0.542498075,0.435558
816,16,-1,Intercept,14.97904225,0.37630647832098785,14.237292499999999,15.741967500000001
816,16,-1,conditionleft,-0.538568478004,0.4741377891545231,-1.4534669999999998,0.4325453000000002
816,16,-1,conditionright,-0.141570019549725,0.1819418888353939,-0.49492897499999994,0.22134910000000005
817,8,-1.71,Intercept,14.773173075,0.4577992427573594,13.8582125,15.6919425
817,8,-1.71,conditionleft,-1.1334285806425,0.6277701460724838,-2.3554825,0.13990222500000032
817,8,-1.71,conditionright,-0.1569699432459,0.2668916362535102,-0.681914525,0.3783409250000002
817,8,-1.35,Intercept,14.7826369,0.619302741354947,13.553735000000001,16.01371
817,8,-1.35,conditionleft,-0.4511255213155,0.6572337627998793,-1.717174,0.8425059250000001
817,8,-1.35,conditionright,0.3207765531144,0.2721884263413126,-0.196139675,0.8780168000000002
817,8,-1,Intercept,15.0653469,0.48263262348571423,14.0473625,16.034502500000002
817,8,-1,conditionleft,-0.8808593346829,0.6125734898796349,-2.07896975,0.3616666750000001
817,8,-1,conditionright,0.364883506324,0.4577682837810211,-0.544972425,1.2898792500000003
817,12,-1.71,Intercept,14.745745675,0.31935113801054715,14.131142500000001,15.374992500000001
817,12,-1.71,conditionleft,-1.5540282479,0.4289213320076628,-2.3722677500000002,-0.6740290749999996
817,12,-1.71,conditionright,0.0938166546255,0.24186061823741106,-0.36278395,0.58508255
817,12,-1.35,Intercept,14.55121605,0.39273776551346906,13.7615775,15.33024
817,12,-1.35,conditionleft,-0.74704105193,0.5149568726011859,-1.78285025,0.275882975
817,12,-1.35,conditionright,-0.0039132862534,0.21312897321177793,-0.42567435000000003,0.3968689750000001
817,12,-1,Intercept,15.63432875,0.44926517970889107,14.7397125,16.54731
817,12,-1,conditionleft,-1.12016708593075,0.5390152477984174,-2.148547,-0.015377394999999978
817,12,-1,conditionright,-0.475163474095925,0.22295031469019522,-0.921181225,-0.05615455249999999
817,16,-1.71,Intercept,15.01319135,0.3870782479779662,14.252485,15.75251
817,16,-1.71,conditionleft,-1.77017376125,0.3368844370789251,-2.4335775,-1.0875757499999998
817,16,-1.71,conditionright,-0.187994023581375,0.18734493868862645,-0.556064325,0.17501912500000003
817,16,-1.35,Intercept,14.2387205,0.44184494909924127,13.367175,15.1126175
817,16,-1.35,conditionleft,-0.7990042162525,0.3815502336038884,-1.5397819999999998,-0.04695515249999992
817,16,-1.35,conditionright,0.110803266496375,0.19898075064981458,-0.289219675,0.5096582000000001
817,16,-1,Intercept,14.936859625,0.36255490391380363,14.212655,15.6482225
817,16,-1,conditionleft,-0.512564582880075,0.4859085251233396,-1.44699575,0.4388685750000003
817,16,-1,conditionright,-0.0015202378184099997,0.25989716993854756,-0.5037839749999999,0.5399284000000001
818,8,-1.71,Intercept,14.877858,0.5377276799742158,13.76985,15.922185000000002
818,8,-1.71,conditionleft,-1.7785085831,0.777746798533399,-3.2843797500000003,-0.22308957499999993
818,8,-1.71,conditionright,-0.35935687629275,0.2535942509561342,-0.8481464999999999,0.15007095000000006
818,8,-1.35,Intercept,15.36304185,0.4329120680499024,14.49876,16.23724
818,8,-1.35,conditionleft,-1.97896085375,0.3866577660985318,-2.77406,-1.1965709999999998
818,8,-1.35,conditionright,-0.70699341479375,0.39107574941359263,-1.4923342499999999,0.04945385500000006
818,8,-1,Intercept,14.538332075,0.6714953254652818,13.227402499999998,15.944785
818,8,-1,conditionleft,-0.9799538615925,0.6571914918819731,-2.27075925,0.35425812500000003
818,8,-1,conditionright,-0.45940690481225,0.2696759345824372,-0.9836775249999999,0.08259710000000008
818,12,-1.71,Intercept,15.268657325,0.3492943859101538,14.5582925,15.972332500000002
818,12,-1.71,conditionleft,-2.01093878565,0.42074155421150694,-2.8125115,-1.1474932499999997
818,12,-1.71,conditionright,0.05343135582575,0.33888574278318084,-0.623007275,0.7196899250000001
818,12,-1.35,Intercept,15.936577,0.36879469611556337,15.166097500000001,16.679730000000003
818,12,-1.35,conditionleft,-2.58420418625,0.5253260859021912,-3.589752,-1.5210655
818,12,-1.35,conditionright,-0.0303265602572,0.24626383420484835,-0.5048115249999999,0.466488
818,12,-1,Intercept,15.223134625,0.3736773022745269,14.51195,15.9696275
818,12,-1,conditionleft,-1.0716950571325,0.47238694799903586,-2.01254,-0.1313775499999998
818,12,-1,conditionright,-0.18758267253935,0.2950446714928712,-0.7933627999999999,0.4041041000000002
818,16,-1.71,Intercept,14.480762525,0.21416541268169714,14.066272499999998,14.895024999999999
818,16,-1.71,conditionleft,-0.890526773985,0.35940814814360145,-1.6018442499999999,-0.16059282499999997
818,16,-1.71,conditionright,-0.0054809432986775,0.1956911156467757,-0.38801519999999995,0.3797218500000001
818,16,-1.35,Intercept,15.158697025,0.2714069192883792,14.617595,15.707070000000002
818,16,-1.35,conditionleft,-1.55266936275,0.26840272467823767,-2.0788385,-1.0415769999999998
818,16,-1.35,conditionright,0.1257804780247,0.1873754842852943,-0.24739997499999997,0.4977759250000003
818,16,-1,Intercept,14.5341615,0.3313634955291429,13.868102500000001,15.185007500000001
818,16,-1,conditionleft,-0.5554086089635,0.3049373595972924,-1.13804425,0.05037516000000005
818,16,-1,conditionright,9.829887496e-4,0.22178887943632908,-0.45056145,0.4432495500000001
819,8,-1.71,Intercept,14.5671383,0.4264258001151677,13.720865,15.4119075
819,8,-1.71,conditionleft,-1.5014768022,0.47118914984574567,-2.4154739999999997,-0.5573244749999999
819,8,-1.71,conditionright,-0.14653347413975001,0.24483730465702888,-0.6452371,0.33598677500000024
819,8,-1.35,Intercept,15.177721875,0.5654051432848817,14.0336675,16.2897075
819,8,-1.35,conditionleft,-1.708588914015,0.6260202478958163,-2.8764105,-0.38496829999999965
819,8,-1.35,conditionright,-0.180859688883375,0.28763448415245635,-0.7524910499999999,0.37462277500000035
819,8,-1,Intercept,14.8549206,0.5924527298147138,13.651775,16.019125000000003
819,8,-1,conditionleft,-1.24112868991,0.5405604857229298,-2.31440375,-0.17293282499999998
819,8,-1,conditionright,-0.1162683048145,0.38476309071848713,-0.9304404249999999,0.613882225
819,12,-1.71,Intercept,15.146259175,0.3465482804004104,14.461642500000002,15.8308175
819,12,-1.71,conditionleft,-1.498767145575,0.5054402494314223,-2.4997524999999996,-0.5104805999999998
819,12,-1.71,conditionright,-0.205699758392425,0.23878826063829217,-0.6820394999999999,0.26897375
819,12,-1.35,Intercept,14.981154,0.4942200028193888,13.9548875,15.9855175
819,12,-1.35,conditionleft,-1.78964016895,0.6675031408098342,-3.05960425,-0.40281722499999967
819,12,-1.35,conditionright,-0.1675912251396675,0.224694119712252,-0.61035565,0.2752638500000001
819,12,-1,Intercept,14.819262775,0.40264086531722687,14.0187825,15.663745
819,12,-1,conditionleft,-1.1075181228875,0.42358988545949045,-1.94834,-0.282330325
819,12,-1,conditionright,-0.1837067805585,0.2029433518164629,-0.5822778,0.2066823000000001
819,16,-1.71,Intercept,14.524087875,0.36728146055620814,13.785079999999999,15.248592499999999
819,16,-1.71,conditionleft,-1.2835362362475,0.5140609742052809,-2.3174147499999997,-0.2569893749999999
819,16,-1.71,conditionright,-0.04037057922485,0.21558872311785365,-0.45328430000000003,0.38480055
819,16,-1.35,Intercept,14.855974925,0.30710326060123877,14.2498675,15.4445125
819,16,-1.35,conditionleft,-1.0716951752575,0.47472146033245205,-1.9738337499999998,-0.13929740000000002
819,16,-1.35,conditionright,-0.12076992446875,0.20934860073597936,-0.5266552999999999,0.3016136500000001
819,16,-1,Intercept,15.63202865,0.26479446822352226,15.114387500000001,16.1508225
819,16,-1,conditionleft,-1.3427457575,0.2876013134155428,-1.9042502499999998,-0.7813278499999998
819,16,-1,conditionright,0.0048021247049,0.15766434188906198,-0.300616775,0.30919297500000004
820,8,-1.71,Intercept,14.49193365,0.44795683149540017,13.6133425,15.3930725
820,8,-1.71,conditionleft,-1.050485116455,0.6458216264669125,-2.3470422500000003,0.1609901250000003
820,8,-1.71,conditionright,-0.250058954526625,0.3043949051682189,-0.8355959999999999,0.3714052000000002
820,8,-1.35,Intercept,15.385952,0.524118639625706,14.334967500000001,16.4314
820,8,-1.35,conditionleft,-1.6818975471575,0.6924667872060669,-3.02239525,-0.22214089999999986
820,8,-1.35,conditionright,0.1804174192068,0.2990381403420559,-0.408511675,0.7741288000000001
820,8,-1,Intercept,14.728684475,0.37819359190725893,13.9705525,15.453005
820,8,-1,conditionleft,-0.280398150603725,0.47318864047372833,-1.2067157499999999,0.6546518500000003
820,8,-1,conditionright,-0.196384813858975,0.351087593538222,-0.8898625250000001,0.49455445000000003
820,12,-1.71,Intercept,15.551370025,0.39451075142795217,14.7668275,16.319917500000003
820,12,-1.71,conditionleft,-2.28238522625,0.42487756035712076,-3.1190475,-1.4247927499999997
820,12,-1.71,conditionright,-0.447074565554,0.2229291454124969,-0.8886159,-0.015315804999999785
820,12,-1.35,Intercept,14.9059989,0.39863981383459873,14.1006575,15.693932499999999
820,12,-1.35,conditionleft,-1.346602473,0.26540190518634826,-1.88064875,-0.8106578249999999
820,12,-1.35,conditionright,-0.02046867575575,0.24343854039397986,-0.5174210249999999,0.45638985000000015
820,12,-1,Intercept,14.934806025,0.28872984788113565,14.365492500000002,15.512002500000001
820,12,-1,conditionleft,-0.900690216197,0.4768112710425631,-1.8241495,0.046045587500000096
820,12,-1,conditionright,-0.19602203045525,0.2623663206554287,-0.7286752249999999,0.315884875
820,16,-1.71,Intercept,15.4120186,0.31472582185098025,14.803792500000002,16.043025
820,16,-1.71,conditionleft,-2.05238026575,0.3977978113533721,-2.847604,-1.2671797499999997
820,16,-1.71,conditionright,-0.15480136785675,0.19164706613178825,-0.5237855499999999,0.23793900000000004
820,16,-1.35,Intercept,15.389750375,0.3208600893911556,14.7388775,16.019115
820,16,-1.35,conditionleft,-1.0649009007505,0.3315048507304802,-1.7170582499999998,-0.38267539999999994
820,16,-1.35,conditionright,0.12520435028465,0.25192415423944237,-0.363592375,0.6180543000000001
820,16,-1,Intercept,15.252639075,0.28857231097302016,14.674980000000001,15.810535
820,16,-1,conditionleft,-1.016723234745,0.4301964565967385,-1.89981775,-0.18491799999999992
820,16,-1,conditionright,-0.02766407955228375,0.18639383453977948,-0.390819075,0.34317097500000004
821,8,-1.71,Intercept,14.61729875,0.3119157041494725,14.012685000000001,15.27181
821,8,-1.71,conditionleft,-1.7080548854,0.4996056242924139,-2.69759625,-0.7036999249999998
821,8,-1.71,conditionright,0.02303891942675,0.2691883756003855,-0.49181005,0.5574459000000002
821,8,-1.35,Intercept,15.23841905,0.4112843529017764,14.384020000000001,16.04381
821,8,-1.35,conditionleft,-2.50672292915,0.6206116629663923,-3.7718655,-1.2459542499999994
821,8,-1.35,conditionright,-0.32666788103725,0.2414584408376773,-0.8052053499999999,0.1316683750000002
821,8,-1,Intercept,15.4173214,0.48523411015452567,14.439319999999999,16.3837375
821,8,-1,conditionleft,-0.84952121826,0.6544836001258838,-2.1107147499999996,0.4717730750000004
821,8,-1,conditionright,-0.0016271721755000005,0.29360021884342374,-0.587799175,0.5612742500000001
821,12,-1.71,Intercept,14.834703375,0.4422696445051616,13.956975,15.696114999999999
821,12,-1.71,conditionleft,-1.135259931525,0.26747299279892023,-1.660094,-0.6019735499999997
821,12,-1.71,conditionright,-0.299279534032775,0.22458628766361127,-0.7365789500000001,0.15066330000000006
821,12,-1.35,Intercept,14.566319575,0.4179227445167533,13.702987499999999,15.366069999999999
821,12,-1.35,conditionleft,-1.493972800455,0.5236149455868043,-2.52183575,-0.44185074999999985
821,12,-1.35,conditionright,-0.03590838326575,0.2858218783759976,-0.621712975,0.5389723250000001
821,12,-1,Intercept,14.540577925,0.4664060358665693,13.6330925,15.458785
821,12,-1,conditionleft,-0.63126206186925,0.5058730796473596,-1.6464435,0.3499799500000003
821,12,-1,conditionright,-0.32200573187825,0.2323116900175971,-0.7803682,0.1509653750000001
821,16,-1.71,Intercept,14.476509725,0.3938832624509883,13.686195,15.225425
821,16,-1.71,conditionleft,-1.51144267185,0.35342735499601374,-2.1889485,-0.8044118999999998
821,16,-1.71,conditionright,0.140493996273525,0.19254279357173146,-0.24123492499999996,0.52161455
821,16,-1.35,Intercept,14.808571525,0.29831353817491923,14.200070000000002,15.402835
821,16,-1.35,conditionleft,-1.29316759435,0.35793376910082,-2.01162125,-0.5497379499999999
821,16,-1.35,conditionright,0.148575407798,0.17171915898598844,-0.18904024999999997,0.48242625000000006
821,16,-1,Intercept,14.755008425,0.3255032798726018,14.1082925,15.375459999999999
821,16,-1,conditionleft,-1.011670696875,0.4102353844312094,-1.805326,-0.20488107499999975
821,16,-1,conditionright,-0.41030417959925,0.2466543238284418,-0.9121729749999999,0.06832166250000012
822,8,-1.71,Intercept,15.5470671,0.5119510220712915,14.5338575,16.54202
822,8,-1.71,conditionleft,-2.6514752978,0.7788499547446462,-4.183242750000001,-1.0506332499999989
822,8,-1.71,conditionright,-0.42132828304425,0.3235255686802392,-1.0684015,0.1950807250000002
822,8,-1.35,Intercept,14.40622675,0.46361776130405813,13.471875,15.326950000000002
822,8,-1.35,conditionleft,-0.34171501198525,0.6936267833454451,-1.712214,1.08861625
822,8,-1.35,conditionright,-0.2699827073631,0.3932416594116341,-1.0690707499999998,0.48434150000000015
822,8,-1,Intercept,15.092801475,0.5702085272130284,13.91406,16.2531225
822,8,-1,conditionleft,-1.37933201018,0.4300470989305256,-2.219281,-0.49954954999999995
822,8,-1,conditionright,-0.2131705818589,0.36586609052005925,-0.976325275,0.516315425
822,12,-1.71,Intercept,14.867394475,0.40377644610796987,14.0488725,15.667705000000002
822,12,-1.71,conditionleft,-1.749070889025,0.39553003580041896,-2.5355927499999997,-0.9437021249999993
822,12,-1.71,conditionright,-0.29046183445625,0.2711428143852131,-0.810924725,0.25111597500000005
822,12,-1.35,Intercept,15.8474795,0.32170648785940376,15.2073325,16.47122
822,12,-1.35,conditionleft,-2.00702631025,0.3846217303996771,-2.7540427500000004,-1.2308167499999998
822,12,-1.35,conditionright,-0.311515160613725,0.29951814027268076,-0.8969455000000001,0.29432717500000044
822,12,-1,Intercept,14.9685749,0.4685930120613496,14.0527375,15.9417825
822,12,-1,conditionleft,-0.7712475446475,0.32300924047848506,-1.42462625,-0.12996112499999998
822,12,-1,conditionright,-0.0857317858579,0.2250516821037123,-0.540414375,0.3689747250000001
822,16,-1.71,Intercept,15.438206325,0.2823066691053361,14.87198,15.991237499999999
822,16,-1.71,conditionleft,-2.396543843,0.3356402242189988,-3.06628525,-1.7387497499999998
822,16,-1.71,conditionright,-0.238885223002575,0.17718601318925364,-0.59256695,0.107283975
822,16,-1.35,Intercept,15.296081675,0.3024461548868589,14.711279999999999,15.9164425
822,16,-1.35,conditionleft,-2.090838607,0.3441738942127198,-2.7474065000000003,-1.40663875
822,16,-1.35,conditionright,-0.26136434892725,0.18368793000231234,-0.6286164,0.09217743250000003
822,16,-1,Intercept,15.02398955,0.40864676793782917,14.2079075,15.8141225
822,16,-1,conditionleft,-1.3809415134675,0.4314761565571795,-2.22389,-0.5019380249999995
822,16,-1,conditionright,-0.280166933657975,0.1724839613754847,-0.616318725,0.05987149000000004
823,8,-1.71,Intercept,14.86035505,0.33849983963785896,14.1776775,15.504105
823,8,-1.71,conditionleft,-1.11331749165775,0.4308503085117146,-1.99840225,-0.24647309999999978
823,8,-1.71,conditionright,-0.187795849954715,0.2653805158854444,-0.7088695500000001,0.3409129250000001
823,8,-1.35,Intercept,14.764872025,0.533658873099763,13.680954999999999,15.8031675
823,8,-1.35,conditionleft,-2.5137825123,0.5581311882272935,-3.640971,-1.4118229999999994
823,8,-1.35,conditionright,-0.434418363867,0.37664975585130667,-1.1874845,0.31859167500000035
823,8,-1,Intercept,15.014336925,0.46019627210165276,14.1181525,15.9186175
823,8,-1,conditionleft,-1.047823830405,0.4126864440922182,-1.85162125,-0.21179592499999988
823,8,-1,conditionright,0.064684626619875,0.2864375882791388,-0.497366675,0.619827575
823,12,-1.71,Intercept,15.42439385,0.4634186256645612,14.50311,16.33131
823,12,-1.71,conditionleft,-2.1388175632,0.6217574519906178,-3.3680305,-0.8568640499999999
823,12,-1.71,conditionright,-0.5463832239475,0.26366267082868117,-1.0398105,-0.007573559649999329
